Condo for sale in Ville-Marie (Montréal) - $565000,2592 Rue  Chapleau Ville-Marie (Montr&#233;al) Neighbourhood Central,9 Rooms  3+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,565000,45.534678,-73.560861,Undivided,1928,1389 sqft,Driveway (1),
Condo for sale in Verdun/Île-des-Soeurs (Montréal) - $329000,201 Chemin de la Pointe-Sud apt. 206 Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood &#206;le-des-Soeurs,4 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,329000,45.447956,-73.556037,Divided,2006,758 sqft,Garage (1),Adapted for reduced mobility Elevator
House for sale in L'Île-Bizard/Sainte-Geneviève (Montréal) - $550000,11 Croissant  Bellerive L&#39;&#206;le-Bizard/Sainte-Genevi&#232;ve (Montr&#233;al) Neighbourhood Sainte-Genevi&#232;ve,13 Rooms  4+1 Bedrooms  2+0 Bathrooms/Powder rooms  ,550000,45.48701,-73.865961,Two or more storey Detached,1981,8984 sqft,Driveway (5) Garage (1),Basement 6 feet or +
Condo for sale in Ahuntsic-Cartierville (Montréal) - $259000,8704 Avenue  Andr&#233;-Grasset apt. 303 Ahuntsic-Cartierville (Montr&#233;al) Neighbourhood Ahuntsic Central,5 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,259000,45.555146,-73.630461,Divided,1987,907 sqft,Driveway (1),
Townhouse for sale in Le Sud-Ouest (Montréal) - $728800,1134 Rue  Ropery Le Sud-Ouest (Montr&#233;al) Neighbourhood Pointe-Saint-Charles,12 Rooms  4+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,728800,45.478879,-73.566253,More than one storey Semi-detached,2017 Being converted,,,
House for sale in Saint-Laurent (Montréal) - $777777,2880 Rue  M&#233;tivier Saint-Laurent (Montr&#233;al) Neighbourhood Saint-Laurent North,13 Rooms  3+2 Bedrooms  3+0 Bathrooms/Powder rooms  ,777777,45.519782,-73.732141,Bungalow Detached,1985,5021 sqft,Driveway (2) Garage (1),
House for sale in Ville-Marie (Montréal) - $484900,2199 Rue  Montgomery Ville-Marie (Montr&#233;al) Neighbourhood Central,6 Rooms  1+2 Bedrooms  2+0 Bathrooms/Powder rooms  ,484900,45.536911,-73.553575,Bungalow Semi-detached,1933,2013 sqft,,Basement 6 feet or +
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $479900,12245 39e Avenue (R.-d.-P.) Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,10 Rooms  3+1 Bedrooms  1+2 Bathrooms/Powder rooms  ,479900,45.64380089,-73.58005521,Two or more storey Detached,1999,3257 sqft,Driveway (2) Garage (1),Basement 6 feet or +
Condo for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $349000,8025 Avenue  De Lorimier Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,349000,45.55534797,-73.61589782,Undivided,1956,,Driveway (1) Garage (1),
5plex for sale in Verdun/Île-des-Soeurs (Montréal) - $850000,324 - 332 Rue  Willibrord Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood Verdun,,850000,45.45920757,-73.56868024,Attached,Unknown age,3850 sqft,,
Duplex for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $495000 +GST/QST,3528 - 3530 Rue  Ontario Est Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,,495000,45.54442329,-73.54502867,Attached,1942,2778 sqft,,
Condo for sale in Dollard-Des Ormeaux - $424923 +GST/QST,4060 boulevard des Sources apt. PH6 Dollard-Des Ormeaux Neighbourhood Central,5 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,424923,45.49215028,-73.80670792,Divided,To be built New,,Garage (2),Adapted for reduced mobility Elevator
Condo for sale in Ville-Marie (Montréal) - $1300000,1455 Rue  Sherbrooke Ouest apt. 1601 Ville-Marie (Montr&#233;al) Neighbourhood Golden Square Mile,8 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,1300000,45.49774936,-73.58075375,Undivided,1966,,,Adapted for reduced mobility Elevator
House for sale in LaSalle (Montréal) - $657500 +GST/QST,1799 Rue du Bois-des-Caryers LaSalle (Montr&#233;al),14 Rooms  5+0 Bedrooms  3+1 Bathrooms/Powder rooms  ,657500,45.43886104,-73.61562321,Two or more storey Attached,To be built New,,Garage (2),Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $609900,1155 Rue de la Montagne apt. 1706 Ville-Marie (Montr&#233;al) Neighbourhood Golden Square Mile,3 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,609900,45.49691847,-73.57282981,Divided,2016,,,Elevator
Condo for sale in Ville-Marie (Montréal) - $275000,2599 Rue  Chapleau Ville-Marie (Montr&#233;al) Neighbourhood Central,6 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,275000,45.53513831,-73.56095987,Divided,1992,945 sqft,Driveway (1),
Condo for sale in Le Sud-Ouest (Montréal) - $649000,3900 Rue  Saint-Ambroise Le Sud-Ouest (Montr&#233;al) Neighbourhood Saint-Henri/Petite Bourgogne,6 Rooms  0+1 Bedroom  1+0 Bathroom/Powder room  ,649000,45.476693,-73.578959,Divided,1900,1485 sqft,,Basement 6 feet or +
Condo for sale in Le Plateau-Mont-Royal (Montréal) - $489000,3782 Rue de Mentana Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Le Plateau-Mont-Royal,8 Rooms  2+0 Bedrooms  3+0 Bathrooms/Powder rooms  ,489000,45.522256,-73.56954,Divided,1885 Century,1210 sqft,,
Townhouse for sale in Le Sud-Ouest (Montréal) - $875000 +GST/QST,2697 Rue de Ch&#226;teauguay Le Sud-Ouest (Montr&#233;al) Neighbourhood Pointe-Saint-Charles,13 Rooms  3+0 Bedrooms  2+2 Bathrooms/Powder rooms  ,875000,45.477438,-73.569775,More than one storey Attached,1900 Being converted,,Driveway (1),
Condo for sale in Côte-des-Neiges/Notre-Dame-de-Grâce (Montréal) - $439000,5150 Rue  Buchan apt. 31004 C&#244;te-des-Neiges/Notre-Dame-de-Gr&#226;ce (Montr&#233;al) Neighbourhood C&#244;te-des-Neiges,8 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,439000,45.497177,-73.65206,Divided,2013,926 sqft,Facebook,Adapted for reduced mobility Elevator
Condo for sale in Le Sud-Ouest (Montréal) - $459000,190 Rue  Murray apt. 1209 Le Sud-Ouest (Montr&#233;al) Neighbourhood Griffintown,6 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,459000,45.492228,-73.558247,Divided,2015,761 sqft,Garage (1),
House for sale in Lachine (Montréal) - $280000,50 Rue  Provost Lachine (Montr&#233;al) Neighbourhood East,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,280000,45.442015,-73.66464,Bungalow Attached,1940,3300 sqft,Driveway (2),
Condo for sale in Ahuntsic-Cartierville (Montréal) - $240000,1590 Rue  Robert-Charbonneau apt. 401 Ahuntsic-Cartierville (Montr&#233;al) Neighbourhood Nouveau Bordeaux,4 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,240000,45.535944,-73.676403,Divided,1983,1018 sqft,Garage (1),Elevator
Condo for sale in Lachine (Montréal) - $199900,2280 Rue  Victoria apt. 1 Lachine (Montr&#233;al) Neighbourhood East,6 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,199900,45.436064,-73.684697,Divided,2014,678 sqft,,
Duplex for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $549000,6974 - 6976 Rue  Cartier Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,,549000,45.54681505,-73.60381447,Attached,1946,2072 sqft,Garage (1),Basement 6 feet or +
House for sale in Pierrefonds-Roxboro (Montréal) - $392000,4937 Rue du Cameroun Pierrefonds-Roxboro (Montr&#233;al) Neighbourhood Pierrefonds/Central East,8 Rooms  3+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,392000,45.49661944,-73.84695008,Two or more storey Semi-detached,1987,3732 sqft,Garage (1),Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $299900,551 Rue de la Montagne apt. 205 Ville-Marie (Montr&#233;al) Neighbourhood Central,6 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,299900,45.49371412,-73.56521261,Divided,2005,525 sqft,Garage (1),Elevator
Condo for sale in Le Sud-Ouest (Montréal) - $449000,1045 Rue  Wellington apt. 907 Le Sud-Ouest (Montr&#233;al) Neighbourhood Griffintown,4 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,449000,45.493915,-73.556984,Divided,2014,871 sqft,,Elevator
House for sale in Rosemont/La Petite-Patrie (Montréal) - $599000,5108 Avenue  Charlemagne Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Old Rosemont,7 Rooms  3+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,599000,45.556586,-73.566143,Two or more storey Attached,1999,1262 sqft,Driveway (1) Garage (1),
Triplex for sale in Rosemont/La Petite-Patrie (Montréal) - $669000,6790 - 6794 44e Avenue Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood New Rosemont,,669000,45.577171,-73.573799,Semi-detached,1957,3938 sqft,Driveway (1) Garage (1),Basement 6 feet or +
Triplex for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $499000,9562 - 9566 Rue  Notre-Dame Est Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Mercier,,499000,45.61006543,-73.51102308,Semi-detached,1922,,,
Triplex for sale in Le Plateau-Mont-Royal (Montréal) - $888000,4076 - 4080 Rue  Cartier Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Le Plateau-Mont-Royal,,888000,45.530681,-73.568099,Attached,1910,1496 sqft,,
Triplex for sale in Saint-Laurent (Montréal) - $675000,941 - 945 Avenue  Sainte-Croix Saint-Laurent (Montr&#233;al) Neighbourhood Old Saint-Laurent,,675000,45.51583313,-73.67897502,Detached,1880 Century,5549 sqft,Driveway (4),Basement 6 feet or +
Condo for sale in Ahuntsic-Cartierville (Montréal) - $194900,329 boulevard  Henri-Bourassa Ouest Ahuntsic-Cartierville (Montr&#233;al) Neighbourhood Ahuntsic West,5 Rooms  0+2 Bedrooms  1+0 Bathroom/Powder room  ,194900,45.54587422,-73.67380756,Divided,1952,703 sqft,Driveway (1),
Condo for sale in Mont-Royal - $369000,51 Avenue  Roosevelt apt. 5 Mont-Royal,3 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,369000,45.51465996,-73.64176401,Undivided,1956,752 sqft,Garage (1),
4plex for sale in L'Île-Bizard/Sainte-Geneviève (Montréal) - $740000,144 Rue  Saint-Jean-Baptiste L&#39;&#206;le-Bizard/Sainte-Genevi&#232;ve (Montr&#233;al) Neighbourhood Sainte-Genevi&#232;ve,,740000,45.47177221,-73.87788207,Detached,1961,6475 sqft,Driveway (8),Access to a fleuve (river)
House for sale in Kirkland - $1195000,17 Rue du Cabernet Kirkland Neighbourhood North East,19 Rooms  3+1 Bedrooms  2+1 Bathrooms/Powder rooms  ,1195000,45.46116625,-73.85268054,Two or more storey Detached,1997,8155 sqft,Driveway (4) Garage (1),
Condo for sale in LaSalle (Montréal) - $458888,1800 boulevard  Angrignon apt. 803 LaSalle (Montr&#233;al),5 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,458888,45.447004,-73.60892,Divided,2013,959 sqft,Garage (1),Adapted for reduced mobility Elevator
House for sale in L'Île-Bizard/Sainte-Geneviève (Montréal) - $899000,234 Rue  Laurier L&#39;&#206;le-Bizard/Sainte-Genevi&#232;ve (Montr&#233;al) Neighbourhood L&#39;&#206;le-Bizard,10 Rooms  3+1 Bedrooms  3+1 Bathrooms/Powder rooms  ,899000,45.509013,-73.863205,Two or more storey Detached,2004,8054 sqft,,
Condo for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $314999,2190 Rue  Pr&#233;fontaine apt. 112 Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,5 Rooms  1+0 Bedroom  1+1 Bathrooms/Powder rooms  ,314999,45.541311,-73.551247,Divided,2013,836 sqft,Garage (1),Basement 6 feet or +
House for sale in Hampstead - $2450000,23 Rue  Albion Hampstead,17 Rooms  4+1 Bedrooms  3+1 Bathrooms/Powder rooms  ,2450000,45.477298,-73.644958,Split-level Detached,1965,8922 sqft,Driveway (4) Garage (2),Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $295000,1390 Rue du Fort apt. 1805 Ville-Marie (Montr&#233;al) Neighbourhood Central West,4 Rooms  1+0 Bathroom/Powder room  ,295000,45.491829,-73.581439,Divided,1990,452 sqft,,Elevator
House for sale in Saint-Léonard (Montréal) - $1299000,4680 Rue  Volta Saint-L&#233;onard (Montr&#233;al),12 Rooms  4+0 Bedrooms  3+1 Bathrooms/Powder rooms  ,1299000,45.58228563,-73.60925107,Two or more storey Detached,1989,5884 sqft,Driveway (1) Garage (3),Basement 6 feet or +
Condo for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $217000,2175 Rue de Bruxelles Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Mercier,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,217000,45.591156,-73.520048,Divided,1987,1127 sqft,Garage (1),
House for sale in Saint-Léonard (Montréal) - $579000,5875 boulevard  Robert Saint-L&#233;onard (Montr&#233;al),8 Rooms  3+1 Bedrooms  2+0 Bathrooms/Powder rooms  ,579000,45.59177602,-73.59281397,Bungalow Detached,1967,,Driveway (1) Garage (1),Basement 6 feet or +
Condo for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $219000,16320 Rue  Sherbrooke Est apt. 200 Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,6 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,219000,45.69719683,-73.49076148,Divided,2013,1017 sqft,Garage (1),
Triplex for sale in Ahuntsic-Cartierville (Montréal) - $697000,2056 - 2060 boulevard  Gouin Est Ahuntsic-Cartierville (Montr&#233;al) Neighbourhood Ahuntsic East,,697000,45.57386502,-73.65921398,Semi-detached,1954,7333 sqft,Driveway (6) Garage (1),Basement 6 feet or +
Triplex for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $515000,5125 - 5127 Rue  Desmarteau Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Mercier,,515000,45.609075,-73.53271747,Attached,1966,2281 sqft,,
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $217500,13652 Rue  De Montigny Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,10 Rooms  3+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,217500,45.663282,-73.501082,Two or more storey Attached,1971,1690 sqft,Driveway (1),Basement 6 feet or +
House for sale in L'Île-Bizard/Sainte-Geneviève (Montréal) - $725000,277 Avenue des &#201;rables L&#39;&#206;le-Bizard/Sainte-Genevi&#232;ve (Montr&#233;al) Neighbourhood L&#39;&#206;le-Bizard,9 Rooms  3+1 Bedrooms  3+1 Bathrooms/Powder rooms  ,725000,45.517312,-73.863762,Split-level Detached,1962,16748 sqft,Driveway (3),Located on a lake Basement 6 feet or +
Condo for sale in Côte-des-Neiges/Notre-Dame-de-Grâce (Montréal) - $278000,4500 Chemin de la C&#244;te-des-Neiges apt. 401 C&#244;te-des-Neiges/Notre-Dame-de-Gr&#226;ce (Montr&#233;al) Neighbourhood C&#244;te-des-Neiges,3 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,278000,45.49523559,-73.60718235,Divided,2012,546 sqft,Garage (1),Elevator
House for sale in Verdun/Île-des-Soeurs (Montréal) - $499000,450 5e Avenue Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood Verdun,7 Rooms  3+0 Bedrooms  1+0 Bathroom/Powder room  ,499000,45.45620044,-73.56909176,Two or more storey Attached,1916,1790 sqft,Driveway (1),
House for sale in Senneville - $1899000,80 Chemin de Senneville Senneville,18 Rooms  5+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,1899000,45.41852451,-73.96538208,Two or more storey Detached,1882,52539 sqft,Driveway (8) Garage (2),Located on a lake Navigable body of water Basement 6 feet or +
4plex for sale in Saint-Laurent (Montréal) - $699000,3031 - 3035 Rue  Noorduyn Saint-Laurent (Montr&#233;al) Neighbourhood Saint-Laurent North,,699000,45.515685,-73.729066,Detached,1969,6250 sqft,Driveway (4) Garage (5),Basement 6 feet or +
House for sale in Verdun/Île-des-Soeurs (Montréal) - $1445000,23 Rue  Serge-Garant Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood &#206;le-des-Soeurs,8 Rooms  4+0 Bedrooms  3+1 Bathrooms/Powder rooms  ,1445000,45.44783365,-73.56024919,Two or more storey Semi-detached,2009,,Driveway (2) Garage (2),Basement 6 feet or +
Condo for sale in Ahuntsic-Cartierville (Montréal) - $200000,8688 Avenue  Andr&#233;-Grasset Ahuntsic-Cartierville (Montr&#233;al) Neighbourhood Ahuntsic Central,4 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,200000,45.55503475,-73.62989491,Divided,1984,676 sqft,,
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $568000,12281 Avenue  Alfred-Nobel Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,9 Rooms  3+1 Bedrooms  2+0 Bathrooms/Powder rooms  ,568000,45.64124597,-73.5877608,Bungalow Detached,1981,4966 sqft,Driveway (2) Garage (1),Basement 6 feet or +
Condo for sale in Le Plateau-Mont-Royal (Montréal) - $415000,4591 Avenue  Christophe-Colomb apt. 1 Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Le Plateau-Mont-Royal,5 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,415000,45.528705,-73.580739,Divided,1993,1109 sqft,,
House for sale in Montréal-Nord (Montréal) - $319000,10784 Avenue  Garon Montr&#233;al-Nord (Montr&#233;al),7 Rooms  3+1 Bedrooms  2+0 Bathrooms/Powder rooms  ,319000,45.591118,-73.633918,Bungalow Detached,1956,4000 sqft,Driveway (1) Garage (1),Basement 6 feet or +
Duplex for sale in LaSalle (Montréal) - $539000,502 - 504 Rue d&#39;Oka LaSalle (Montr&#233;al),,539000,45.43496899,-73.64111652,Detached,1962,4702 sqft,Driveway (1) Garage (1),
Condo for sale in Anjou (Montréal) - $235000,7200 Avenue  M-B-Jodoin apt. 408 Anjou (Montr&#233;al),7 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,235000,45.60638509,-73.58299569,Divided,1987,883 sqft,Driveway (1),Adapted for reduced mobility Elevator
Condo for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $234900,12585 Rue  Forsyth apt. 121 Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,234900,45.649936,-73.508949,Divided,2006,969 sqft,Garage (1),
Condo for sale in Westmount - $439000,4825 Rue  Sainte-Catherine Ouest Westmount,4 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,439000,45.477085,-73.598556,Divided,1890,961 sqft,Driveway (1),
House for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $850000,7878 Avenue  Henri-Julien Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,11 Rooms  3+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,850000,45.540154,-73.626594,Two or more storey Attached,1924,1598 sqft,Driveway (1),
Condo for sale in Ville-Marie (Montréal) - $1950000,1 Rue  McGill apt. 901-913 Ville-Marie (Montr&#233;al) Neighbourhood Old Montr&#233;al,8 Rooms  3+1 Bedrooms  2+0 Bathrooms/Powder rooms  ,1950000,45.49912592,-73.55367539,Divided,1995,2295 sqft,Garage (2),Elevator
House for sale in Saint-Léonard (Montréal) - $549000,9025 Rue  Picasso Saint-L&#233;onard (Montr&#233;al),7 Rooms  3+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,549000,45.601601,-73.598945,Two or more storey Semi-detached,1984,3160 sqft,Driveway (2) Garage (1),
Townhouse for sale in Kirkland - $254900,97 Rue  Beacon Kirkland Neighbourhood South West,7 Rooms  2+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,254900,45.44842262,-73.85659921,More than one storey Attached,1975,2235 sqft,Driveway (1),Basement 6 feet or +
House for sale in Mont-Royal - $2090000,361 Avenue  Lethbridge Mont-Royal,16 Rooms  4+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,2090000,45.52669,-73.64422,Two or more storey Detached,1956,5934 sqft,Driveway (4) Garage (2),Basement 6 feet or +
Triplex for sale in Outremont (Montréal) - $1574000,1570 - 1574 Avenue  Van Horne Outremont (Montr&#233;al),,1574000,45.517875,-73.616895,Attached,1926,2232 sqft,Driveway (3),Basement 6 feet or +
Duplex for sale in Ville-Marie (Montréal) - $1488000,511 - 515 Rue  Montcalm Ville-Marie (Montr&#233;al) Neighbourhood Central,,1488000,45.515317,-73.549681,Detached,1853 Historic,3979 sqft,Driveway (2),
Triplex for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $544000,11750 - 11754 boulevard  Armand-Bombardier Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,,544000,45.630626,-73.589111,Semi-detached,1986,4287 sqft,Driveway (1) Garage (1),Basement 6 feet or +
Loft/Studio for sale in LaSalle (Montréal) - $154900,36A Avenue  Latour LaSalle (Montr&#233;al),5 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,154900,45.41631642,-73.62379919,,1993,,,
Condo for sale in Ville-Marie (Montréal) - $539000,1181 Rue  Bishop apt. 504 Ville-Marie (Montr&#233;al) Neighbourhood Golden Square Mile,4 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,539000,45.49577631,-73.57421498,Divided,2015,654 sqft,Garage (1),Elevator
Condo for sale in Rosemont/La Petite-Patrie (Montréal) - $395000 +GST/QST,7060 Rue  Alexandra apt. 204 Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Little Italy,9 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,395000,45.531445,-73.618232,Divided,Under construction New,,,
Condo for sale in Ville-Marie (Montréal) - $489000,1855 boulevard  Ren&#233;-L&#233;vesque Ouest apt. 303 Ville-Marie (Montr&#233;al) Neighbourhood Central West,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,489000,45.495881,-73.573135,Divided,2005,,,
House for sale in Montréal-Nord (Montréal) - $449900,12007 Avenue du P&#232;re-de-Foucauld Montr&#233;al-Nord (Montr&#233;al),10 Rooms  3+1 Bedrooms  2+0 Bathrooms/Powder rooms  ,449900,45.611395,-73.628761,Split-level Detached,1962,5756 sqft,Driveway (3) Garage (1),
Condo for sale in Pointe-Claire - $489000,21 Chemin du Bord-du-Lac-Lakeshore apt. 603 Pointe-Claire Neighbourhood South East,5 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,489000,45.447727,-73.785239,Divided,1982,1344 sqft,Garage (1),Adapted for reduced mobility Elevator
Duplex for sale in Anjou (Montréal) - $499000,7780 - 7782 Avenue  Avrill&#233; Anjou (Montr&#233;al),,499000,45.605282,-73.561042,Attached,1968,2400 sqft,Driveway (1) Garage (1),Basement 6 feet or +
House for sale in Le Sud-Ouest (Montréal) - $449000,6539 Rue  Mazarin Le Sud-Ouest (Montr&#233;al) Neighbourhood Saint-Paul/&#201;mard,7 Rooms  2+1 Bedrooms  1+0 Bathroom/Powder room  ,449000,45.452325,-73.600261,Bungalow Attached,1915,2683 sqft,,
4plex for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $755000,5780 - 5786 Rue  Des Ormeaux Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Mercier,,755000,45.608199,-73.54127,Semi-detached,1982,,Driveway (2) Garage (1),
Condo for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $169900,16225 Rue  Forsyth apt. 201 Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,6 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,169900,45.695679,-73.491705,Divided,2004,948 sqft,Driveway (1),
Loft/Studio for sale in Le Sud-Ouest (Montréal) - $259900,1045 Rue  Wellington apt. 207 Le Sud-Ouest (Montr&#233;al) Neighbourhood Griffintown,6 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,259900,45.493915,-73.556984,,2013,,,Elevator
Condo for sale in Verdun/Île-des-Soeurs (Montréal) - $379000,30 Rue  Berlioz apt. 912 Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood &#206;le-des-Soeurs,4 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,379000,45.4648864,-73.53697658,Divided,1983,1076 sqft,Garage (1),Located on a fleuve (river) Adapted for reduced mobility Elevator
Townhouse for sale in Mont-Royal - $1288000,91Z Avenue  Brookfield Mont-Royal,10 Rooms  3+1 Bedrooms  3+1 Bathrooms/Powder rooms  ,1288000,45.51616393,-73.63195749,More than one storey Attached,1999,2133 sqft,Garage (2),Basement 6 feet or +
Duplex for sale in Rosemont/La Petite-Patrie (Montréal) - $689000,5080 - 5082 16e Avenue Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Old Rosemont,,689000,45.553202,-73.567241,Attached,1956,2148 sqft,Driveway (1) Garage (2),Basement 6 feet or +
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $449000 +GST/QST,11232 Rue  Mathieu-Da Costa Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,8 Rooms  3+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,449000,45.67126613,-73.53659107,Two or more storey Detached,To be built New,3196 sqft,Driveway (1) Garage (1),Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $813220 +GST/QST,1010 Rue de la Commune Est apt. 408 Ville-Marie (Montr&#233;al) Neighbourhood Old Montr&#233;al,6 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,813220,45.511978,-73.549533,Divided,Under construction New,,Garage (1),Located on a fleuve (river) Adapted for reduced mobility Elevator
Condo for sale in LaSalle (Montréal) - $459000,61 Avenue  Strathyre LaSalle (Montr&#233;al),6 Rooms  3+0 Bedrooms  1+0 Bathroom/Powder room  ,459000,45.428044,-73.659467,Divided,2013,1410 sqft,Driveway (3) Garage (2),
Condo for sale in Saint-Laurent (Montréal) - $229000,384 Rue  Cr&#233;peau apt. 505 Saint-Laurent (Montr&#233;al) Neighbourhood Others,6 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,229000,45.529699,-73.680581,Divided,2008,735 sqft,,
Condo for sale in Dorval - $1450000,850 Chemin du Bord-du-Lac-Lakeshore apt. B4 Dorval Neighbourhood South West,10 Rooms  3+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,1450000,45.43801468,-73.74022259,Divided,1991,2300 sqft,Garage (2),Located on a lake Adapted for reduced mobility Elevator
